word,original_word,severity,confidence,avg_toxicity,max_toxicity,median_toxicity,natural_usage_score,final_score,high_toxicity_percentage,sentences_analyzed,word_length,has_symbols,has_numbers,has_spaces
negros,negro,MEDIUM,0.6842326821386814,0.6295780442655087,0.954839825630188,0.7033395767211914,0.6842326821386814,0.6842326821386814,35.0,20,6,0,0,0
negroer,negro,MEDIUM,0.700835344567895,0.646594574674964,0.9913553595542908,0.7124768793582916,0.700835344567895,0.700835344567895,30.0,20,7,0,0,0
negroes,negro,MEDIUM,0.7610659450292587,0.7312556803226471,0.9357667565345764,0.7624528706073761,0.7610659450292587,0.7610659450292587,40.0,20,7,0,0,0
negroface,negro,MEDIUM,0.7240893037617206,0.6761446051299572,0.9960992336273192,0.7293087244033813,0.7240893037617206,0.7240893037617206,45.0,20,9,0,0,0
negrowad,negro,LOW,0.5,0.3688584045739844,0.9034404158592224,0.2061444446444511,0.3735024177236482,0.3735024177236482,15.0,20,8,0,0,0
niggabag,nigga,CRITICAL,0.95,0.9200318306684494,0.9981756210327148,0.9495962858200072,0.9367155462503434,0.9367155462503434,95.0,20,8,0,0,0
niggahead,nigga,CRITICAL,0.95,0.9447547495365144,0.9970557689666748,0.9695500135421752,0.9574234306812286,0.9574234306812286,95.0,20,9,0,0,0
niggaed,nigga,CRITICAL,0.95,0.944557535648346,0.9986974596977234,0.956087738275528,0.9534305888414384,0.9534305888414384,95.0,20,7,0,0,0
niggaes,nigga,CRITICAL,0.95,0.9156581133604048,0.9886699914932252,0.934422254562378,0.9285885435342788,0.9285885435342788,95.0,20,7,0,0,0
niggaly,nigga,CRITICAL,0.95,0.8954849153757095,0.9807093143463136,0.9102062880992888,0.9084237670898436,0.9084237670898436,90.0,20,7,0,0,0
niggaface,nigga,CRITICAL,0.95,0.9050472795963288,0.9820547103881836,0.9561848640441896,0.9280892980098724,0.9280892980098724,85.0,20,9,0,0,0
niggaing,nigga,CRITICAL,0.95,0.9044921785593032,0.9976910352706908,0.9516891241073608,0.9279711478948592,0.9279711478948592,85.0,20,8,0,0,0
niggaer,nigga,CRITICAL,0.95,0.9296659052371978,0.9975816011428832,0.9457077383995056,0.9412700247764588,0.9412700247764588,95.0,20,7,0,0,0
niggay,nigga,CRITICAL,0.9467702776193618,0.8853325843811035,0.9760761260986328,0.893210381269455,0.8967702776193618,0.8967702776193618,85.0,20,6,0,0,0
nigga,nigga,CRITICAL,0.95,0.9183838039636611,0.9746851325035096,0.9258664846420288,0.9262587410211562,0.9262587410211562,95.0,20,5,0,0,0
niggas,nigga,CRITICAL,0.95,0.9241979539394378,0.9942989349365234,0.9541860222816468,0.940204472541809,0.940204472541809,90.0,20,6,0,0,0
niggawad,nigga,CRITICAL,0.9445287907123566,0.8754564911127091,0.9903575778007508,0.9007304608821868,0.8945287907123566,0.8945287907123566,85.0,20,8,0,0,0
niggering,nigger,CRITICAL,0.95,0.9588151454925538,0.9975687861442566,0.975785493850708,0.9677816140651704,0.9677816140651704,95.0,20,9,0,0,0
niggeres,nigger,CRITICAL,0.95,0.9739261358976364,0.998036563396454,0.9784603118896484,0.9776974314451218,0.9776974314451218,100.0,20,8,0,0,0
niggery,nigger,CRITICAL,0.95,0.9534041434526443,0.9982093572616576,0.9559175372123718,0.958638682961464,0.958638682961464,100.0,20,7,0,0,0
niggerwad,nigger,CRITICAL,0.95,0.9688339740037918,0.996322512626648,0.9780178666114808,0.974337995648384,0.974337995648384,100.0,20,9,0,0,0
nigger,nigger,CRITICAL,0.95,0.9650703459978104,0.9980043768882751,0.9764867424964904,0.9717886680364608,0.9717886680364608,100.0,20,6,0,0,0
niggerly,nigger,CRITICAL,0.95,0.9602944403886796,0.9975237250328064,0.9764620065689088,0.968867638707161,0.968867638707161,100.0,20,8,0,0,0
niggers,nigger,CRITICAL,0.95,0.9673824608325958,0.9988301396369934,0.9834775626659392,0.9753557592630384,0.9753557592630384,100.0,20,7,0,0,0
niggerhead,nigger,CRITICAL,0.95,0.9765485733747482,0.995890200138092,0.9806660711765288,0.9797179853916168,0.9797179853916168,100.0,20,10,0,0,0
niggerface,nigger,CRITICAL,0.95,0.9573741286993028,0.9907842874526978,0.9826536774635316,0.9682990092039108,0.9682990092039108,95.0,20,10,0,0,0
niggerbag,nigger,CRITICAL,0.95,0.97121459543705,0.9922349452972412,0.9722416996955872,0.9736247617006302,0.9736247617006302,100.0,20,9,0,0,0
niggered,nigger,CRITICAL,0.95,0.9748129934072496,0.9975634813308716,0.9792011380195618,0.9784044855833054,0.9784044855833054,100.0,20,8,0,0,0
niggerer,nigger,CRITICAL,0.95,0.9682131946086884,0.9986612796783448,0.9762848913669586,0.9736795121431352,0.9736795121431352,100.0,20,8,0,0,0
nig nogy,nig nog,MEDIUM,0.8336452192068099,0.7944648176431656,0.994962215423584,0.8582336902618408,0.8336452192068099,0.8336452192068099,60.0,20,8,0,0,1
nig noger,nig nog,CRITICAL,0.95,0.8862695753574371,0.9975885152816772,0.9368600249290466,0.912578604221344,0.912578604221344,90.0,20,9,0,0,1
nig noging,nig nog,CRITICAL,0.9026304891705514,0.8217866107821464,0.9961851239204408,0.8664667010307312,0.8526304891705514,0.8526304891705514,65.0,20,10,0,0,1
nig nogly,nig nog,MEDIUM,0.68735432356596,0.6433691933751107,0.9978504180908204,0.6718258857727051,0.68735432356596,0.68735432356596,45.0,20,9,0,0,1
nig noghead,nig nog,MEDIUM,0.7738144673407078,0.7361143492162228,0.9923412799835204,0.7763724327087402,0.7738144673407078,0.7738144673407078,50.0,20,11,0,0,1
nig noged,nig nog,MEDIUM,0.8452970233559609,0.8076482161879539,0.997455894947052,0.8698750138282776,0.8452970233559609,0.8452970233559609,60.0,20,9,0,0,1
nig noges,nig nog,MEDIUM,0.84857745885849,0.7959276854991912,0.9962869882583618,0.90464049577713,0.84857745885849,0.84857745885849,55.00000000000001,20,9,0,0,1
nig nogface,nig nog,MEDIUM,0.7674240067601203,0.7103579416871071,0.9849258065223694,0.8090555369853973,0.7674240067601203,0.7674240067601203,55.00000000000001,20,11,0,0,1
nig nogwad,nig nog,MEDIUM,0.8167307528853417,0.7794983640313149,0.9984319806098938,0.8306284546852112,0.8167307528853417,0.8167307528853417,60.0,20,10,0,0,1
nig nog,nig nog,MEDIUM,0.7935388007760048,0.7650398626923561,0.993712604045868,0.7838120758533478,0.7935388007760048,0.7935388007760048,45.0,20,7,0,0,1
nig nogbag,nig nog,CRITICAL,0.9316730630397796,0.8504164785146713,0.9986293315887452,0.9052008092403412,0.8816730630397795,0.8816730630397795,70.0,20,10,0,0,1
nig nogs,nig nog,MEDIUM,0.7939796888828277,0.7792504668235779,0.9249277114868164,0.7797887921333313,0.7939796888828277,0.7939796888828277,50.0,20,8,0,0,1
pakied,paki,UNOFFENSIVE,0.808999097009073,0.1490225594228832,0.9791794419288636,0.0122314104810357,0.1910009029909269,0.1910009029909269,10.0,20,6,0,0,0
pakies,paki,UNOFFENSIVE,0.8,0.2309330084710382,0.9787893891334534,0.0441083461046218,0.2496712478273548,0.2496712478273548,15.0,20,6,0,0,0
pakis,paki,UNOFFENSIVE,0.8,0.1666086818353505,0.9855037331581116,0.0073803314007818,0.2007296818372561,0.2007296818372561,5.0,20,5,0,0,0
pakiing,paki,UNOFFENSIVE,0.8,0.1845657824771479,0.9940635561943054,0.0287867644801735,0.2187818544497713,0.2187818544497713,10.0,20,7,0,0,0
pakiwad,paki,UNOFFENSIVE,0.8160719338385388,0.1494424693053588,0.8391542434692383,0.0344905341044068,0.1839280661614611,0.1839280661614611,10.0,20,7,0,0,0
pakier,paki,UNOFFENSIVE,0.864190119272098,0.1077203550375998,0.6776451468467712,0.0113771767355501,0.135809880727902,0.135809880727902,0.0,20,6,0,0,0
pakiy,paki,UNOFFENSIVE,0.8278228240006138,0.1199929655645974,0.9977186918258668,0.0013650915934704,0.1721771759993862,0.1721771759993862,10.0,20,5,0,0,0
pakibag,paki,UNOFFENSIVE,0.8513695451128296,0.113056270533707,0.7419103384017944,0.0220188624225556,0.1486304548871703,0.1486304548871703,0.0,20,7,0,0,0
pakily,paki,UNOFFENSIVE,0.9563969053555048,0.0343526831915369,0.2254165410995483,0.0014994353987276,0.0436030946444952,0.0436030946444952,0.0,20,6,0,0,0
pakihead,paki,UNOFFENSIVE,0.8,0.2204974005173426,0.9868966937065125,0.0257496302947402,0.2387129987694788,0.2387129987694788,15.0,20,8,0,0,0
pakiface,paki,UNOFFENSIVE,0.9802581595565424,0.0147633094718912,0.1052847802639007,0.0011845891131088,0.0197418404434574,0.0197418404434574,0.0,20,8,0,0,0
paki,paki,UNOFFENSIVE,0.8,0.179460006658337,0.9606587886810304,0.0811878871172666,0.2280982489982853,0.2280982489982853,5.0,20,4,0,0,0
pikeyy,pikey,UNOFFENSIVE,0.8292552966985386,0.1215617091103922,0.9622077345848083,0.0052896812558174,0.1707447033014614,0.1707447033014614,5.0,20,6,0,0,0
pikeys,pikey,UNOFFENSIVE,0.8946932019112864,0.0586159983213292,0.6852103471755981,0.0053872145945206,0.1053067980887135,0.1053067980887135,0.0,20,6,0,0,0
pikeyface,pikey,UNOFFENSIVE,0.8550058649957646,0.1141540787473786,0.711499810218811,0.0178390224464237,0.1449941350042354,0.1449941350042354,0.0,20,9,0,0,0
pikeybag,pikey,LOW,0.5,0.2540793809574097,0.96279639005661,0.0406576544046402,0.2609245639014989,0.2609245639014989,15.0,20,8,0,0,0
pikeyhead,pikey,LOW,0.5,0.353090614778921,0.8286730647087097,0.3034263849258423,0.3857495908159762,0.3857495908159762,10.0,20,9,0,0,0
pikeyer,pikey,UNOFFENSIVE,0.8848752190580126,0.0676592213392723,0.7376409769058228,0.0025505014928057,0.1151247809419874,0.1151247809419874,0.0,20,7,0,0,0
pikeyes,pikey,UNOFFENSIVE,0.9606689405150246,0.0196479969134088,0.2710664272308349,0.0014520620461553,0.0393310594849754,0.0393310594849754,0.0,20,7,0,0,0
pikey,pikey,UNOFFENSIVE,0.8713156622083624,0.0623279731458751,0.9032446146011353,0.003210308146663,0.1286843377916375,0.1286843377916375,5.0,20,5,0,0,0
pikeyly,pikey,UNOFFENSIVE,0.9057822951039998,0.0454862536309519,0.6657030582427979,0.0011854896438308,0.0942177048960002,0.0942177048960002,0.0,20,7,0,0,0
pikeywad,pikey,UNOFFENSIVE,0.8,0.2256321447028312,0.9821388721466064,0.0250457753427326,0.2411069066391792,0.2411069066391792,10.0,20,8,0,0,0
pikeying,pikey,UNOFFENSIVE,0.9605844412907026,0.0252056703262496,0.2400300353765487,0.0009638432529754,0.0394155587092973,0.0394155587092973,0.0,20,8,0,0,0
pikeyed,pikey,UNOFFENSIVE,0.8658891014312393,0.0590173559379763,0.98200124502182,0.0016678683459758,0.1341108985687606,0.1341108985687606,5.0,20,7,0,0,0
poof,poof,UNOFFENSIVE,0.9039640274993144,0.062338348373305,0.5428272485733032,0.0145007953979074,0.0960359725006856,0.0960359725006856,0.0,20,4,0,0,0
poofs,poof,UNOFFENSIVE,0.8028078889730387,0.1639425729284994,0.8326254487037659,0.0518800746649503,0.1971921110269613,0.1971921110269613,5.0,20,5,0,0,0
poofface,poof,UNOFFENSIVE,0.897388204492745,0.0580946479021804,0.6434028744697571,0.0113823977299034,0.102611795507255,0.102611795507255,0.0,20,8,0,0,0
poofbag,poof,LOW,0.5,0.3602355665061623,0.938054859638214,0.2086521238088607,0.372542463010177,0.372542463010177,20.0,20,7,0,0,0
poofwad,poof,LOW,0.5,0.2326041990309022,0.9816369414329528,0.1008402481675148,0.267978288012091,0.267978288012091,5.0,20,7,0,0,0
poofy,poof,UNOFFENSIVE,0.8872715526842512,0.0890715588466264,0.5063784718513489,0.0288255494087934,0.1127284473157487,0.1127284473157487,0.0,20,5,0,0,0
poofed,poof,UNOFFENSIVE,0.8672334111179225,0.0803678286611102,0.8068525791168213,0.012868779245764,0.1327665888820774,0.1327665888820774,5.0,20,6,0,0,0
poofes,poof,LOW,0.5,0.2497126611415296,0.983798623085022,0.1154584102332592,0.2828449820633977,0.2828449820633977,10.0,20,6,0,0,0
poofing,poof,UNOFFENSIVE,0.8535316483897623,0.1211045130097772,0.6851359009742737,0.0176401790231466,0.1464683516102377,0.1464683516102377,0.0,20,7,0,0,0
poofer,poof,UNOFFENSIVE,0.8,0.2113134226441616,0.8992959856987,0.0514212101697921,0.2321440152073046,0.2321440152073046,5.0,20,6,0,0,0
poofly,poof,UNOFFENSIVE,0.95400881258538,0.0372573159984312,0.1905516684055328,0.0152721032500267,0.04599118741462,0.04599118741462,0.0,20,6,0,0,0
poofhead,poof,LOW,0.5967313956469298,0.5338028986006975,0.9442992806434632,0.6067324280738831,0.5967313956469298,0.5967313956469298,35.0,20,8,0,0,0
ragheadface,raghead,MEDIUM,0.6437758256867527,0.551600350253284,0.9789894223213196,0.7163889110088348,0.6437758256867527,0.6437758256867527,35.0,20,11,0,0,0
ragheadbag,raghead,LOW,0.5,0.4153438814915716,0.9898056983947754,0.3136174082756042,0.4422721212171018,0.4422721212171018,25.0,20,10,0,0,0
ragheaded,raghead,LOW,0.5,0.2974594916973728,0.9878860712051392,0.0824026986956596,0.3019851117476355,0.3019851117476355,15.0,20,9,0,0,0
ragheading,raghead,UNOFFENSIVE,0.8,0.191200358257629,0.9922235608100892,0.0516508761793375,0.2294378338893875,0.2294378338893875,10.0,20,10,0,0,0
ragheadly,raghead,LOW,0.5,0.2930546084535308,0.98464173078537,0.3030218333005905,0.3652034881408326,0.3652034881408326,5.0,20,9,0,0,0
ragheadwad,raghead,LOW,0.5797081439383328,0.5089578079991043,0.9190505146980286,0.6080946922302246,0.5797081439383328,0.5797081439383328,30.0,20,10,0,0,0
ragheades,raghead,LOW,0.5258723517879844,0.4923614868894219,0.9781266450881958,0.4421426504850387,0.5258723517879844,0.5258723517879844,30.0,20,9,0,0,0
ragheader,raghead,LOW,0.5077824113075621,0.4484532346832566,0.9680620431900024,0.4730142205953598,0.5077824113075621,0.5077824113075621,15.0,20,9,0,0,0
ragheady,raghead,LOW,0.5,0.2469545217347331,0.9975007176399232,0.109364740550518,0.2807322069699876,0.2807322069699876,5.0,20,8,0,0,0
ragheads,raghead,MEDIUM,0.6379358744993806,0.5730347296223044,0.924794375896454,0.6721186637878418,0.6379358744993806,0.6379358744993806,30.0,20,8,0,0,0
ragheadhead,raghead,MEDIUM,0.7090805337484926,0.6269170171115548,0.9815219640731812,0.7825937569141388,0.7090805337484926,0.7090805337484926,45.0,20,11,0,0,0
raghead,raghead,LOW,0.5841362367570401,0.512590578943491,0.9810412526130676,0.5949258804321289,0.5841362367570401,0.5841362367570401,40.0,20,7,0,0,0
slanteyewad,slanteye,UNOFFENSIVE,0.8227133785415208,0.1641736065823352,0.7562903165817261,0.0105114195030182,0.1772866214584792,0.1772866214584792,0.0,20,11,0,0,0
slanteyed,slanteye,UNOFFENSIVE,0.8059389756299788,0.1557082763552898,0.9948310256004332,0.0038431866560131,0.1940610243700212,0.1940610243700212,15.0,20,9,0,0,0
slanteyeface,slanteye,UNOFFENSIVE,0.8,0.1782455250417115,0.8865594863891602,0.0313985999673604,0.205022843654151,0.205022843654151,5.0,20,12,0,0,0
slanteyely,slanteye,UNOFFENSIVE,0.8246171894611325,0.1257708899967838,0.990038275718689,0.0030548298964276,0.1753828105388675,0.1753828105388675,10.0,20,10,0,0,0
slanteyeed,slanteye,UNOFFENSIVE,0.8409205405745888,0.1005349028069758,0.9790197014808656,0.002855158643797,0.1590794594254111,0.1590794594254111,5.0,20,10,0,0,0
slanteyebag,slanteye,LOW,0.5,0.350820771564031,0.8595192432403564,0.2550113126635551,0.3729477810615208,0.3729477810615208,15.0,20,11,0,0,0
slanteyer,slanteye,UNOFFENSIVE,0.989014610227314,0.0068146655423333,0.0663424506783485,0.0008744845981709,0.0109853897726861,0.0109853897726861,0.0,20,9,0,0,0
slanteyees,slanteye,UNOFFENSIVE,0.83941784825176,0.1471795911900699,0.6861816644668579,0.0121874352917075,0.1605821517482399,0.1605821517482399,0.0,20,10,0,0,0
slanteying,slanteye,UNOFFENSIVE,0.8693231216422282,0.0779008983867242,0.8298696875572205,0.0031645685667172,0.1306768783577717,0.1306768783577717,5.0,20,10,0,0,0
slanteyeing,slanteye,UNOFFENSIVE,0.8420124117948581,0.0976960456522647,0.9891293048858644,0.0015234344173222,0.1579875882051419,0.1579875882051419,10.0,20,11,0,0,0
slanteyehead,slanteye,LOW,0.5,0.3392639638856053,0.8944230675697327,0.2048241794109344,0.3544479389116168,0.3544479389116168,15.0,20,12,0,0,0
slanteyeer,slanteye,UNOFFENSIVE,0.84963339144364,0.1254090318921953,0.7143218517303467,0.0122966808266937,0.15036660855636,0.15036660855636,0.0,20,10,0,0,0
slanteye,slanteye,UNOFFENSIVE,0.8748476960504195,0.0872314174805069,0.7230290770530701,0.0017018191865645,0.1251523039495805,0.1251523039495805,0.0,20,8,0,0,0
slanteyey,slanteye,UNOFFENSIVE,0.913461732227006,0.0454718130786204,0.5829271078109741,0.0032082304824143,0.086538267772994,0.086538267772994,0.0,20,9,0,0,0
slanteyes,slanteye,UNOFFENSIVE,0.9026639332447668,0.0750949933950323,0.4738370776176452,0.0163178765214979,0.0973360667552333,0.0973360667552333,0.0,20,9,0,0,0
spasticface,spastic,UNOFFENSIVE,0.8601121229759883,0.1209646516654174,0.5374743938446045,0.0452054888010025,0.1398878770240116,0.1398878770240116,0.0,20,11,0,0,0
spastic,spastic,UNOFFENSIVE,0.8567512132663978,0.0694314514257712,0.9975549578666688,0.0061147336382418,0.1432487867336021,0.1432487867336021,5.0,20,7,0,0,0
spasticly,spastic,UNOFFENSIVE,0.873314389915322,0.053173217762378,0.9418777227401732,0.0019796905107796,0.126685610084678,0.126685610084678,5.0,20,9,0,0,0
spasticer,spastic,UNOFFENSIVE,0.8062928145343904,0.158664656948531,0.9650318622589112,0.0066840169019997,0.1937071854656096,0.1937071854656096,5.0,20,9,0,0,0
spastichead,spastic,LOW,0.5193028437625616,0.4661555964965373,0.9334067106246948,0.4875627160072326,0.5193028437625616,0.5193028437625616,20.0,20,11,0,0,0
spasticwad,spastic,LOW,0.5,0.2387925326882395,0.8624154329299927,0.1043112985789775,0.2608104524796363,0.2608104524796363,10.0,20,10,0,0,0
spastices,spastic,UNOFFENSIVE,0.8,0.176728099596221,0.9736284017562866,0.0059783668257296,0.2051932099810801,0.2051932099810801,10.0,20,9,0,0,0
spastics,spastic,UNOFFENSIVE,0.8356824686523759,0.1447782814881066,0.7487908005714417,0.008571607992053,0.164317531347624,0.164317531347624,0.0,20,8,0,0,0
spasticbag,spastic,LOW,0.5,0.3224639713589567,0.9108184576034546,0.1688369922339916,0.335211326245917,0.335211326245917,10.0,20,10,0,0,0
spasticing,spastic,UNOFFENSIVE,0.856236565351137,0.1048604813317069,0.7972806692123413,0.003730263095349,0.143763434648863,0.143763434648863,0.0,20,10,0,0,0
spasticy,spastic,UNOFFENSIVE,0.8421819533087547,0.0973543593747308,0.9895580410957336,0.0014987565227784,0.1578180466912453,0.1578180466912453,5.0,20,8,0,0,0
spasticed,spastic,UNOFFENSIVE,0.8526673575286986,0.0950610884552588,0.8996210098266602,0.0011129613849334,0.1473326424713013,0.1473326424713013,10.0,20,9,0,0,0
spics,spic,UNOFFENSIVE,0.8436246682418278,0.1359764858701964,0.7342191338539124,0.0045584228355437,0.1563753317581722,0.1563753317581722,0.0,20,5,0,0,0
spicing,spic,UNOFFENSIVE,0.9884949512971798,0.0056023825425654,0.0786074250936508,0.0009429222263861,0.0115050487028202,0.0115050487028202,0.0,20,7,0,0,0
spic,spic,UNOFFENSIVE,0.8221951727860142,0.1531917676154989,0.7937836647033691,0.0217046672478318,0.1778048272139858,0.1778048272139858,0.0,20,4,0,0,0
spicly,spic,UNOFFENSIVE,0.9573347219498828,0.0239034462720155,0.2699671983718872,0.0044216348323971,0.0426652780501171,0.0426652780501171,0.0,20,6,0,0,0
spichead,spic,UNOFFENSIVE,0.8,0.1782130592851899,0.8743599653244019,0.0514945667237043,0.2098122021206654,0.2098122021206654,10.0,20,8,0,0,0
spicwad,spic,LOW,0.5,0.2583040582132526,0.9942067861557008,0.0374695723876357,0.2656439852598123,0.2656439852598123,20.0,20,7,0,0,0
spices,spic,UNOFFENSIVE,0.988455944788293,0.0057148444844642,0.0777533128857612,0.0011327241081744,0.011544055211707,0.011544055211707,0.0,20,6,0,0,0
spiced,spic,UNOFFENSIVE,0.9869302467413944,0.0061378119862638,0.0911691188812255,0.000900513929082,0.0130697532586054,0.0130697532586054,0.0,20,6,0,0,0
spicbag,spic,LOW,0.5,0.3852006570319645,0.9125368595123292,0.3318991214036941,0.4219438165915198,0.4219438165915198,25.0,20,7,0,0,0
spicy,spic,UNOFFENSIVE,0.9007754906319314,0.040981511332211,0.743088960647583,0.0010890216799452,0.0992245093680685,0.0992245093680685,0.0,20,5,0,0,0
spicface,spic,UNOFFENSIVE,0.8373784179828363,0.1393237773590954,0.7315671443939209,0.019568670541048,0.1626215820171637,0.1626215820171637,0.0,20,8,0,0,0
spicer,spic,UNOFFENSIVE,0.9255408429040108,0.0556792936171405,0.4076766073703766,0.0009464006288908,0.0744591570959892,0.0744591570959892,0.0,20,6,0,0,0
towelheadhead,towelhead,LOW,0.5,0.2915473906759871,0.9397615790367126,0.1228938847780227,0.3057727577426704,0.3057727577426704,5.0,20,13,0,0,0
towelheadwad,towelhead,LOW,0.5,0.3677962306013796,0.9943833351135254,0.2871849685907364,0.4062715624494012,0.4062715624494012,10.0,20,12,0,0,0
towelheader,towelhead,LOW,0.5,0.2126916624460136,0.9545159935951232,0.098039723932743,0.2524785140069434,0.2524785140069434,10.0,20,11,0,0,0
towelheady,towelhead,UNOFFENSIVE,0.835711715958896,0.1027188384410692,0.9905903339385986,0.011993158608675,0.1642882840411039,0.1642882840411039,5.0,20,10,0,0,0
towelheads,towelhead,UNOFFENSIVE,0.8,0.2046214242524001,0.8279960751533508,0.0611080601811409,0.2239048801211174,0.2239048801211174,5.0,20,10,0,0,0
towelhead,towelhead,UNOFFENSIVE,0.8036867241293657,0.1859995030623395,0.771987795829773,0.0250493148341774,0.1963132758706342,0.1963132758706342,0.0,20,9,0,0,0
towelheadface,towelhead,LOW,0.5,0.2671702904452104,0.9791781902313232,0.1164702884852886,0.2931610798358451,0.2931610798358451,10.0,20,13,0,0,0
towelheades,towelhead,UNOFFENSIVE,0.8,0.2000000875734258,0.6960024237632751,0.082748893648386,0.2144249630148988,0.2144249630148988,0.0,20,11,0,0,0
